,restaurantsId,name,averageRating,establishmentTypeAndCuisineTags
2524,d8010527,Saptami,5.0,Indian
2525,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2526,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2527,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2528,d15223662,Ummrao,5.0,Indian
2529,d804433,Kebabs & Kurries,5.0,Indian
2530,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2531,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2532,d19428928,Tanatan Shivaji Park,5.0,Indian
2533,d1014520,Peshawri,4.5,Indian Healthy
2534,d3268182,Nawab Saheb,5.0,Indian
2535,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2536,d16845556,Yeda Republic,5.0,Asian
2537,d6158439,The Brasserie,4.5,Indian International Asian
2538,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2539,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2540,d1138825,Lotus Cafe,4.5,Indian Cafe International
2541,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2542,d1370074,Dakshin Coastal,4.5,Indian
2543,d947165,Flamboyante,4.5,Indian
2544,d5899260,Bombay High,5.0,Bar
2545,d7707818,The Bombay Canteen,4.5,Indian
2546,d1202559,It's Mirchi,4.5,Indian
2547,d4064145,The Arthouse,4.5,Indian International
2548,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2549,d5901185,Fountain Sizzlers,4.5,Indian
2550,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2551,d21387580,Fiona,5.0,Italian Indian Bar Asian
2552,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2553,d2034920,Namak,5.0,Indian
2554,d8010527,Saptami,5.0,Indian
2555,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2556,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2557,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2558,d15223662,Ummrao,5.0,Indian
2559,d804433,Kebabs & Kurries,5.0,Indian
2560,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2561,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2562,d19428928,Tanatan Shivaji Park,5.0,Indian
2563,d1014520,Peshawri,4.5,Indian Healthy
2564,d3268182,Nawab Saheb,5.0,Indian
2565,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2566,d16845556,Yeda Republic,5.0,Asian
2567,d6158439,The Brasserie,4.5,Indian International Asian
2568,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2569,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2570,d1138825,Lotus Cafe,4.5,Indian Cafe International
2571,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2572,d1370074,Dakshin Coastal,4.5,Indian
2573,d947165,Flamboyante,4.5,Indian
2574,d5899260,Bombay High,5.0,Bar
2575,d7707818,The Bombay Canteen,4.5,Indian
2576,d1202559,It's Mirchi,4.5,Indian
2577,d4064145,The Arthouse,4.5,Indian International
2578,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2579,d5901185,Fountain Sizzlers,4.5,Indian
2580,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2581,d21387580,Fiona,5.0,Italian Indian Bar Asian
2582,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2583,d2034920,Namak,5.0,Indian
2584,d8010527,Saptami,5.0,Indian
2585,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2586,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2587,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2588,d15223662,Ummrao,5.0,Indian
2589,d804433,Kebabs & Kurries,5.0,Indian
2590,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2591,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2592,d19428928,Tanatan Shivaji Park,5.0,Indian
2593,d1014520,Peshawri,4.5,Indian Healthy
2594,d3268182,Nawab Saheb,5.0,Indian
2595,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2596,d16845556,Yeda Republic,5.0,Asian
2597,d6158439,The Brasserie,4.5,Indian International Asian
2598,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2599,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2600,d1138825,Lotus Cafe,4.5,Indian Cafe International
2601,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2602,d1370074,Dakshin Coastal,4.5,Indian
2603,d947165,Flamboyante,4.5,Indian
2604,d5899260,Bombay High,5.0,Bar
2605,d7707818,The Bombay Canteen,4.5,Indian
2606,d1202559,It's Mirchi,4.5,Indian
2607,d4064145,The Arthouse,4.5,Indian International
2608,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2609,d5901185,Fountain Sizzlers,4.5,Indian
2610,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2611,d21387580,Fiona,5.0,Italian Indian Bar Asian
2612,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2613,d2034920,Namak,5.0,Indian
2614,d8010527,Saptami,5.0,Indian
2615,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2616,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2617,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2618,d15223662,Ummrao,5.0,Indian
2619,d804433,Kebabs & Kurries,5.0,Indian
2620,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2621,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2622,d19428928,Tanatan Shivaji Park,5.0,Indian
2623,d1014520,Peshawri,4.5,Indian Healthy
2624,d3268182,Nawab Saheb,5.0,Indian
2625,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2626,d16845556,Yeda Republic,5.0,Asian
2627,d6158439,The Brasserie,4.5,Indian International Asian
2628,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2629,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2630,d1138825,Lotus Cafe,4.5,Indian Cafe International
2631,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2632,d1370074,Dakshin Coastal,4.5,Indian
2633,d947165,Flamboyante,4.5,Indian
2634,d5899260,Bombay High,5.0,Bar
2635,d7707818,The Bombay Canteen,4.5,Indian
2636,d1202559,It's Mirchi,4.5,Indian
2637,d4064145,The Arthouse,4.5,Indian International
2638,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2639,d5901185,Fountain Sizzlers,4.5,Indian
2640,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2641,d21387580,Fiona,5.0,Italian Indian Bar Asian
2642,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2643,d2034920,Namak,5.0,Indian
2644,d8010527,Saptami,5.0,Indian
2645,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2646,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2647,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2648,d15223662,Ummrao,5.0,Indian
2649,d804433,Kebabs & Kurries,5.0,Indian
2650,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2651,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2652,d19428928,Tanatan Shivaji Park,5.0,Indian
2653,d1014520,Peshawri,4.5,Indian Healthy
2654,d3268182,Nawab Saheb,5.0,Indian
2655,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2656,d16845556,Yeda Republic,5.0,Asian
2657,d6158439,The Brasserie,4.5,Indian International Asian
2658,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2659,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2660,d1138825,Lotus Cafe,4.5,Indian Cafe International
2661,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2662,d1370074,Dakshin Coastal,4.5,Indian
2663,d947165,Flamboyante,4.5,Indian
2664,d5899260,Bombay High,5.0,Bar
2665,d7707818,The Bombay Canteen,4.5,Indian
2666,d1202559,It's Mirchi,4.5,Indian
2667,d4064145,The Arthouse,4.5,Indian International
2668,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2669,d5901185,Fountain Sizzlers,4.5,Indian
2670,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2671,d21387580,Fiona,5.0,Italian Indian Bar Asian
2672,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2673,d2034920,Namak,5.0,Indian
2674,d8010527,Saptami,5.0,Indian
2675,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2676,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2677,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2678,d15223662,Ummrao,5.0,Indian
2679,d804433,Kebabs & Kurries,5.0,Indian
2680,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2681,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2682,d19428928,Tanatan Shivaji Park,5.0,Indian
2683,d1014520,Peshawri,4.5,Indian Healthy
2684,d3268182,Nawab Saheb,5.0,Indian
2685,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2686,d16845556,Yeda Republic,5.0,Asian
2687,d6158439,The Brasserie,4.5,Indian International Asian
2688,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2689,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2690,d1138825,Lotus Cafe,4.5,Indian Cafe International
2691,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2692,d1370074,Dakshin Coastal,4.5,Indian
2693,d947165,Flamboyante,4.5,Indian
2694,d5899260,Bombay High,5.0,Bar
2695,d7707818,The Bombay Canteen,4.5,Indian
2696,d1202559,It's Mirchi,4.5,Indian
2697,d4064145,The Arthouse,4.5,Indian International
2698,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2699,d5901185,Fountain Sizzlers,4.5,Indian
2700,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2701,d21387580,Fiona,5.0,Italian Indian Bar Asian
2702,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2703,d2034920,Namak,5.0,Indian
2704,d8010527,Saptami,5.0,Indian
2705,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2706,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2707,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2708,d15223662,Ummrao,5.0,Indian
2709,d804433,Kebabs & Kurries,5.0,Indian
2710,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2711,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2712,d19428928,Tanatan Shivaji Park,5.0,Indian
2713,d1014520,Peshawri,4.5,Indian Healthy
2714,d3268182,Nawab Saheb,5.0,Indian
2715,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2716,d16845556,Yeda Republic,5.0,Asian
2717,d6158439,The Brasserie,4.5,Indian International Asian
2718,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2719,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2720,d1138825,Lotus Cafe,4.5,Indian Cafe International
2721,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2722,d1370074,Dakshin Coastal,4.5,Indian
2723,d947165,Flamboyante,4.5,Indian
2724,d5899260,Bombay High,5.0,Bar
2725,d7707818,The Bombay Canteen,4.5,Indian
2726,d1202559,It's Mirchi,4.5,Indian
2727,d4064145,The Arthouse,4.5,Indian International
2728,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2729,d5901185,Fountain Sizzlers,4.5,Indian
2730,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2731,d21387580,Fiona,5.0,Italian Indian Bar Asian
2732,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2733,d2034920,Namak,5.0,Indian
2734,d8010527,Saptami,5.0,Indian
2735,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2736,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2737,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2738,d15223662,Ummrao,5.0,Indian
2739,d804433,Kebabs & Kurries,5.0,Indian
2740,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2741,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2742,d19428928,Tanatan Shivaji Park,5.0,Indian
2743,d1014520,Peshawri,4.5,Indian Healthy
2744,d3268182,Nawab Saheb,5.0,Indian
2745,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2746,d16845556,Yeda Republic,5.0,Asian
2747,d6158439,The Brasserie,4.5,Indian International Asian
2748,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2749,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2750,d1138825,Lotus Cafe,4.5,Indian Cafe International
2751,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2752,d1370074,Dakshin Coastal,4.5,Indian
2753,d947165,Flamboyante,4.5,Indian
2754,d5899260,Bombay High,5.0,Bar
2755,d7707818,The Bombay Canteen,4.5,Indian
2756,d1202559,It's Mirchi,4.5,Indian
2757,d4064145,The Arthouse,4.5,Indian International
2758,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2759,d5901185,Fountain Sizzlers,4.5,Indian
2760,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2761,d21387580,Fiona,5.0,Italian Indian Bar Asian
2762,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2763,d2034920,Namak,5.0,Indian
2764,d8010527,Saptami,5.0,Indian
2765,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2766,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2767,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2768,d15223662,Ummrao,5.0,Indian
2769,d804433,Kebabs & Kurries,5.0,Indian
2770,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2771,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2772,d19428928,Tanatan Shivaji Park,5.0,Indian
2773,d1014520,Peshawri,4.5,Indian Healthy
2774,d3268182,Nawab Saheb,5.0,Indian
2775,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2776,d16845556,Yeda Republic,5.0,Asian
2777,d6158439,The Brasserie,4.5,Indian International Asian
2778,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2779,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2780,d1138825,Lotus Cafe,4.5,Indian Cafe International
2781,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2782,d1370074,Dakshin Coastal,4.5,Indian
2783,d947165,Flamboyante,4.5,Indian
2784,d5899260,Bombay High,5.0,Bar
2785,d7707818,The Bombay Canteen,4.5,Indian
2786,d1202559,It's Mirchi,4.5,Indian
2787,d4064145,The Arthouse,4.5,Indian International
2788,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2789,d5901185,Fountain Sizzlers,4.5,Indian
2790,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2791,d21387580,Fiona,5.0,Italian Indian Bar Asian
2792,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2793,d2034920,Namak,5.0,Indian
2794,d8010527,Saptami,5.0,Indian
2795,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2796,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2797,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2798,d15223662,Ummrao,5.0,Indian
2799,d804433,Kebabs & Kurries,5.0,Indian
2800,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2801,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2802,d19428928,Tanatan Shivaji Park,5.0,Indian
2803,d1014520,Peshawri,4.5,Indian Healthy
2804,d3268182,Nawab Saheb,5.0,Indian
2805,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2806,d16845556,Yeda Republic,5.0,Asian
2807,d6158439,The Brasserie,4.5,Indian International Asian
2808,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2809,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2810,d1138825,Lotus Cafe,4.5,Indian Cafe International
2811,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2812,d1370074,Dakshin Coastal,4.5,Indian
2813,d947165,Flamboyante,4.5,Indian
2814,d5899260,Bombay High,5.0,Bar
2815,d7707818,The Bombay Canteen,4.5,Indian
2816,d1202559,It's Mirchi,4.5,Indian
2817,d4064145,The Arthouse,4.5,Indian International
2818,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2819,d5901185,Fountain Sizzlers,4.5,Indian
2820,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2821,d21387580,Fiona,5.0,Italian Indian Bar Asian
2822,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2823,d2034920,Namak,5.0,Indian
2824,d8010527,Saptami,5.0,Indian
2825,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2826,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2827,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2828,d15223662,Ummrao,5.0,Indian
2829,d804433,Kebabs & Kurries,5.0,Indian
2830,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2831,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2832,d19428928,Tanatan Shivaji Park,5.0,Indian
2833,d1014520,Peshawri,4.5,Indian Healthy
2834,d3268182,Nawab Saheb,5.0,Indian
2835,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2836,d16845556,Yeda Republic,5.0,Asian
2837,d6158439,The Brasserie,4.5,Indian International Asian
2838,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2839,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2840,d1138825,Lotus Cafe,4.5,Indian Cafe International
2841,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2842,d1370074,Dakshin Coastal,4.5,Indian
2843,d947165,Flamboyante,4.5,Indian
2844,d5899260,Bombay High,5.0,Bar
2845,d7707818,The Bombay Canteen,4.5,Indian
2846,d1202559,It's Mirchi,4.5,Indian
2847,d4064145,The Arthouse,4.5,Indian International
2848,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2849,d5901185,Fountain Sizzlers,4.5,Indian
2850,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2851,d21387580,Fiona,5.0,Italian Indian Bar Asian
2852,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2853,d2034920,Namak,5.0,Indian
2854,d8010527,Saptami,5.0,Indian
2855,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2856,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2857,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2858,d15223662,Ummrao,5.0,Indian
2859,d804433,Kebabs & Kurries,5.0,Indian
2860,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2861,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2862,d19428928,Tanatan Shivaji Park,5.0,Indian
2863,d1014520,Peshawri,4.5,Indian Healthy
2864,d3268182,Nawab Saheb,5.0,Indian
2865,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2866,d16845556,Yeda Republic,5.0,Asian
2867,d6158439,The Brasserie,4.5,Indian International Asian
2868,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2869,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2870,d1138825,Lotus Cafe,4.5,Indian Cafe International
2871,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2872,d1370074,Dakshin Coastal,4.5,Indian
2873,d947165,Flamboyante,4.5,Indian
2874,d5899260,Bombay High,5.0,Bar
2875,d7707818,The Bombay Canteen,4.5,Indian
2876,d1202559,It's Mirchi,4.5,Indian
2877,d4064145,The Arthouse,4.5,Indian International
2878,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2879,d5901185,Fountain Sizzlers,4.5,Indian
2880,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2881,d21387580,Fiona,5.0,Italian Indian Bar Asian
2882,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2883,d2034920,Namak,5.0,Indian
2884,d8010527,Saptami,5.0,Indian
2885,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2886,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2887,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2888,d15223662,Ummrao,5.0,Indian
2889,d804433,Kebabs & Kurries,5.0,Indian
2890,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2891,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2892,d19428928,Tanatan Shivaji Park,5.0,Indian
2893,d1014520,Peshawri,4.5,Indian Healthy
2894,d3268182,Nawab Saheb,5.0,Indian
2895,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2896,d16845556,Yeda Republic,5.0,Asian
2897,d6158439,The Brasserie,4.5,Indian International Asian
2898,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2899,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2900,d1138825,Lotus Cafe,4.5,Indian Cafe International
2901,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2902,d1370074,Dakshin Coastal,4.5,Indian
2903,d947165,Flamboyante,4.5,Indian
2904,d5899260,Bombay High,5.0,Bar
2905,d7707818,The Bombay Canteen,4.5,Indian
2906,d1202559,It's Mirchi,4.5,Indian
2907,d4064145,The Arthouse,4.5,Indian International
2908,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2909,d5901185,Fountain Sizzlers,4.5,Indian
2910,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2911,d21387580,Fiona,5.0,Italian Indian Bar Asian
2912,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2913,d2034920,Namak,5.0,Indian
2914,d8010527,Saptami,5.0,Indian
2915,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2916,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
2917,d17728654,Citrus Cafe,5.0,Italian Indian Cajun & Creole European Asian
2918,d15223662,Ummrao,5.0,Indian
2919,d804433,Kebabs & Kurries,5.0,Indian
2920,d3163674,Jyran - Tandoor Dining & Lounge,4.5,Indian
2921,d21511592,Rasoi Kitchen & Bar,5.0,Indian
2922,d19428928,Tanatan Shivaji Park,5.0,Indian
2923,d1014520,Peshawri,4.5,Indian Healthy
2924,d3268182,Nawab Saheb,5.0,Indian
2925,d6929570,By the Mekong,4.5,Asian Cantonese Szechuan Shanghai
2926,d16845556,Yeda Republic,5.0,Asian
2927,d6158439,The Brasserie,4.5,Indian International Asian
2928,d17609451,Gallery Café,5.0,Indian International Asian Healthy
2929,d5998754,Ark Bar,5.0,Bar Pub Fusion Wine Bar
2930,d1138825,Lotus Cafe,4.5,Indian Cafe International
2931,d13802904,Banjara The Restaurant,5.0,Indian Seafood Asian
2932,d1370074,Dakshin Coastal,4.5,Indian
2933,d947165,Flamboyante,4.5,Indian
2934,d5899260,Bombay High,5.0,Bar
2935,d7707818,The Bombay Canteen,4.5,Indian
2936,d1202559,It's Mirchi,4.5,Indian
2937,d4064145,The Arthouse,4.5,Indian International
2938,d1957837,Lake View Cafe,4.5,Indian Cafe International Asian
2939,d5901185,Fountain Sizzlers,4.5,Indian
2940,d5913736,Tuskers - Vegetarian Dining & Bar,4.5,Indian
2941,d21387580,Fiona,5.0,Italian Indian Bar Asian
2942,d10539996,Dashanzi,5.0,Chinese Japanese Sushi Asian
2943,d2034920,Namak,5.0,Indian
2944,d8010527,Saptami,5.0,Indian
2945,d1008614,Mabruk,5.0,Lebanese Mediterranean Middle Eastern
2946,d26582107,FUMI - East Asian Spice Trail,5.0,Chinese Japanese Sushi Asian Thai
